F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,param_tax_per_egene,seed,shadow,unique_top_genomes
0.3547707498073578,0.33359466920273356,0.06269777988612615,256,0.145782470703125,0.13280119719328703,0.05224473203551637,55.81965637207031,57.12240398077317,6.199090038313225,15.462930679321289,16.42898006203734,1.4499498240632642,29,37.0,39.08641975308642,21.154456980617464,27053.97126829269,3.04699156428874,137957.53562408377,17.00059172595402,,0.0,-0.0010130984643179767,0.0,1.8574356362340185e-07,False,9554,halfplane,1557.0,1715.8148148148148,3518.383288629374,0.0852387398481369,0.08892018318084287,0.014432479065872,1,9554.0,8298.728395061727,2311.908681888463,834.0,687.0617283950618,184.85385256166342,8000,3.6099016118903076,3.507087677338852,0.4319849006682191,0.013,0.06,2.5,0.003,0.03,0.1,True,0.04,0.0008,0,True,81
0.23382353782653809,0.2594438116123647,0.04669643710830699,256,0.077178955078125,0.15258374626253857,0.07678458460999409,80.47647094726562,67.75940892725815,6.062519108804365,15.279654502868652,14.898332160196187,1.2616689557297813,17,69.0,75.30864197530865,15.984283929024476,23368.519607565016,1.614386810536443,27516.075435392617,2.1644458732991407,,-113.0,0.2817378048780495,-0.037155490306881145,0.00031353524159757787,False,5058,halfplane,2665.0,6254.024691358025,4645.508798763633,0.04424688220024109,0.03849042004641191,0.00917105385396009,964,4824.0,9202.308641975309,4329.527974847494,114.0,218.23456790123456,85.0112950527263,8000,5.266903914590747,4.581661142611181,0.4704882774815654,0.005,0.05,3.5,0.01,0.01,0.01,True,0.035,0.0,0,True,81
0.3089253902435303,0.3243541220823924,0.042605914611931035,256,0.3740386962890625,0.3648259669174383,0.06601937831789925,9.68359661102295,14.427380867946296,5.117160957299041,9.236342430114746,12.560768869188097,3.017310732161806,15,9.0,52.27160493827161,25.625995841259943,142687.68550000002,17.888971066442235,609425.4580420046,75.05248631596685,,13783.0,2.2789564137308056,0.5622243471333221,0.00015743046140310178,False,24513,halfplane,203.0,4802.938271604939,6517.201986813847,0.047648776322603226,0.049692302390381145,0.007618301285195223,3885,24512.0,23504.604938271605,4964.274608352775,7612.0,5113.567901234568,1921.5245036764243,8000,1.0484232856035574,1.1284497708843026,0.11991568162256995,0.018,0.08,2.5,0.003,0.003,0.15,False,0.04,0.0008,0,True,63
0.26388558745384216,0.27421237951443517,0.0339334181715027,256,0.4300537109375,0.3996024426118827,0.07315845189312237,8.703590393066406,11.298020280437704,5.304073401319699,8.329440116882324,9.875948623374656,2.4313264295546824,26,1.0,8.555555555555555,21.074822612495417,269514.7572131148,37.46560317017965,512001.9535227451,67.21418210369056,,36743.0,4.534250225835594,1.3036829406755608,0.00022012429087317392,False,28184,halfplane,72.0,609.6666666666666,3610.426335072861,0.04216644912958145,0.04314746822655937,0.005563829156606678,3859,28184.0,25783.802469135804,5545.771719155195,7958.0,7312.641975308642,1529.3197657430555,8000,1.0449191030371843,1.1139925047286463,0.21258001939893909,0.018,0.08,2.5,0.01,0.01,0.1,True,0.035,0.0008,0,True,61
0.3341086506843567,0.3355685841798047,0.053191186755899456,256,0.118255615234375,0.11747477967062114,0.04886197699177269,42.18180465698242,37.39990500461908,5.762701966089426,15.059378623962402,14.581393194787296,1.4056044275836101,37,39.0,53.20987654320987,19.984386528563494,22771.09159232612,3.399794128624945,33117.6326055353,4.547232968307878,,80.0,0.262042457091238,0.010322580645161228,8.471948144962806e-05,False,7750,halfplane,967.0,1820.0493827160494,3522.8176114421926,0.07918336242437363,0.07201197285803011,0.012645072506169528,79,7750.0,7294.2962962962965,1750.2322064246318,722.0,730.0,207.31213420264217,8000,2.801032258064516,2.58825363150258,0.4677474698437369,0.01,0.08,2.5,0.01,0.003,0.15,False,0.04,0.0008,0,True,81
0.3124408423900604,0.33084379762043187,0.045566560346270796,256,0.2100372314453125,0.21821763780381945,0.05993914362864748,56.433563232421875,46.04523917775095,12.705173484547386,16.00642967224121,14.832227129995086,2.144816908115233,3,25.0,45.30864197530864,24.743445060549085,18972.67608695652,2.429906684274588,142138.67975707888,17.17203126630952,,142.0,-0.13681797651309846,0.010316018888485212,-7.389708352829126e-06,False,13765,halfplane,5003.0,4485.271604938272,4039.695866233355,0.08824966102838516,0.08300769747591313,0.02179823732893204,185,13765.0,13895.962962962964,3687.4006986234226,1164.0,1462.1728395061727,680.2690969025267,8000,3.525681075190701,3.0740269302695813,0.62870190885281,0.018,0.08,3.5,0.003,0.03,0.06,True,0.04,0.0008,0,True,81
0.2736324965953827,0.28959070458824254,0.03507917472269887,256,0.1644134521484375,0.2105036606023341,0.04318713227392383,37.66227340698242,41.43908601925697,3.409658074764118,14.675116539001465,14.41200617801996,1.2956487442162339,27,35.0,40.96296296296296,15.67135031994627,34058.34460465118,3.458506949452682,41363.980988282594,2.6094070297570697,,0.0,0.2886822493224932,0.0,4.497332858426562e-05,False,10775,halfplane,616.0,2035.0864197530864,3581.012978962041,0.0597100555896759,0.0654265636831154,0.0099724126112426,6418,10775.0,13391.0,2398.3975874850944,1454.0,1321.9382716049383,375.27127128758843,8000,2.566403712296984,2.9003718098844757,0.34356921078585406,0.013,0.05,5.0,0.01,0.003,0.1,False,0.035,0.0008,0,True,81
0.35698866844177246,0.32950609646461626,0.04222508904620048,256,0.1178436279296875,0.11159016173562886,0.047909540388875294,60.90483093261719,57.846622184470846,4.658641532762192,16.903295516967773,16.49866454983935,1.332911953492693,30,37.0,40.160493827160494,14.472158703314186,21227.860239234462,2.882159255600677,155449.16574428836,18.704628152602307,,-1.0,0.2885099367660335,-0.00012948336138807193,0.00010313344555393816,False,7723,halfplane,936.0,1707.0864197530864,3505.8167791297824,0.0902511328458786,0.08411904171477129,0.011621634002613443,1705,7723.0,6908.62962962963,1534.7387717112285,529.0,529.9876543209876,112.2721004477169,8000,3.603133497345591,3.52609317144291,0.3111270825445886,0.01,0.05,2.5,0.003,0.03,0.15,True,0.035,0.0008,0,True,81
0.3482076823711395,0.3549646897080504,0.04265240339679101,256,0.4844207763671875,0.44264918197820213,0.08867502347524127,8.173654556274414,12.306134271033017,7.916173553402598,7.297215938568115,9.471590436535116,3.541861656391143,5,10.0,26.074074074074073,28.399607794969516,97466.78634951456,13.631070292165003,470504.45829376386,62.3756914737407,,27154.0,3.5083193315266503,0.8553249125901661,0.00022438687794520528,False,31747,halfplane,435.0,1691.6543209876543,3981.271027149135,0.036456868052482605,0.03946748513866354,0.009367975588062698,2269,31747.0,28604.827160493827,6619.894874011672,4515.0,4142.16049382716,1027.6945366505968,8000,1.1201058367719785,1.228638385827135,0.23825873244312412,0.018,0.05,2.5,0.003,0.01,0.1,False,0.03,0.0008,0,True,56
0.0,0.0030909857632201395,0.02764661713617721,256,0.0,0.0061739697868441355,0.05521142955618739,0.0,0.576131679393627,3.6303900280582027,0.0,0.576131679393627,3.6303900280582027,43,0.0,1.271604938271605,11.262318189627749,-2223.0,-0.10558536585365859,-1093.0,-0.0859226513098466,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,404.55555555555554,3618.3430898754455,0.0,-0.00011657185300632759,0.0010426503503410465,0,0.0,0.08641975308641975,0.6703146647159619,0.0,0.08641975308641975,0.6703146647159619,8000,0.0,0.024691358024691357,0.15518277888859916,0.013,0.06,3.5,0.003,0.01,0.06,True,0.04,0.0008,0,True,2
