F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,base_cfg,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,mode,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,param_tax_per_egene,seed,shadow,unique_top_genomes
0.0,0.0023083773292141194,0.020646754503368725,256,0.0,0.006176041968074845,0.055211204382912535,3,0.0,0.4313725483270339,2.9580489152637663,0.0,0.4313725483270339,2.9580489152637663,87,0.0,1.3209876543209877,11.269786068816238,-763843.0,-13.62773193315266,-1101.0,-0.019018716124661217,,0.0,0.0,0.0,0.00013101287262872618,True,0,halfplane,0.0,404.5679012345679,3618.3417146405527,0.0,0.00022166367206308577,0.0019826201555011233,0,3b,0.0,0.1111111111111111,0.8888888888888891,0.0,0.1728395061728395,1.4383643270064421,8000,0.0,0.024691358024691357,0.15518277888859916,0.01,0.06,2.5,0.01,0.003,0.0,False,0.03,0.0008,0,True,2
0.23611831665039062,0.23904915705875115,0.03584904036642352,256,0.4320068359375,0.4317157886646412,0.049403117109341595,2,78.25282287597656,77.8318435292185,6.583909592972275,17.95856285095215,18.159498026341566,0.8894889329664826,53,17.0,22.28395061728395,14.366657702069245,0.0,0.0,0.48696844978258014,-0.08084399006584846,,-2161188.0,-283.1453337850046,-2258941.5994700985,-286.574597730387,False,28312,halfplane,1064.0,1639.679012345679,3808.1122273999617,0.025846829637885094,0.024882292581929102,0.005085044091712341,873,3b,13210.0,12854.172839506173,2263.7936628377333,4187.0,3915.074074074074,755.7032989173152,8000,4.357410285391354,4.306310872473243,0.43010500780064576,0.01,0.08,2.5,0.003,0.01,0.0,False,0.035,0.0,0,True,8
0.0,0.00289530193118413,0.025847039627184494,256,0.0,0.006319022472993827,0.055210693115691774,3,0.0,0.902157300784264,5.952752082431018,0.0,0.5604560286910446,3.540928428896979,92,0.0,2.8395061728395063,17.962551435615218,-2645.0,-0.0729862787769292,-731.0,-0.016405904574197213,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,405.7037037037037,3618.229607481456,0.0,0.00019399368744573475,0.0017351322893380421,0,3a,0.0,9.592592592592593,85.68702421002737,0.0,3.0123456790123457,26.831662624391132,8000,0.0,0.04144393534427899,0.2814453223661667,0.01,0.06,2.5,0.003,0.03,0.06,False,0.03,0.0008,0,True,2
0.23890823125839233,0.23599076289453624,0.029525873409471735,256,0.44586181640625,0.42295272262008105,0.04864848709342321,2,82.62867736816406,81.69601025993441,6.456870207580736,20.16596031188965,20.09160225479691,0.5750050633049226,57,24.0,23.395061728395063,13.870368996796758,0.0,0.0,4742.195802015718,0.8105009793164186,,-2059749.0,-263.8548561427281,-2212423.010206752,-278.85378806087795,False,29220,halfplane,968.0,1561.9753086419753,3905.754314447138,0.023511651903390884,0.024886784270221805,0.003639117387758794,871,3b,15284.0,14433.41975308642,2327.365096615301,3997.0,4144.234567901234,710.433553449433,8000,4.097433264887064,4.075808764426827,0.3500940234407003,0.01,0.08,2.5,0.003,0.03,0.0,False,0.035,0.0,0,True,6
0.0,0.2240353271043227,0.14141505434289675,256,0.0,0.061268747588734566,0.07606996082928778,3,0.0,29.45193311314524,17.93487394628108,0.0,10.118942702258074,5.308112086863794,91,0.0,46.617283950617285,33.563857656282956,-29983438.0,-3351.8071962511294,-354890.0,-39.482351227266314,,0.0,-9.528283197831977,0.0,-9.047165832914041,True,0,halfplane,0.0,2362.8765432098767,3931.026559553994,0.0,0.056999267711315624,0.03776994999836572,0,3b,0.0,1540.3703703703704,1724.5793721872985,0.0,222.58024691358025,233.21086014340742,8000,0.0,2.3457345151031643,1.3489276971669624,0.01,0.06,2.5,0.01,0.01,0.0,False,0.03,0.0008,0,True,54
0.2630643844604492,0.25789126404273655,0.031088003064399454,256,0.8407745361328125,0.8189184871720679,0.11365308284477323,1,85.07524108886719,84.26234850471403,7.116901007120354,20.295316696166992,20.46294273564845,0.5357999624205242,33,15.0,19.530864197530864,15.8815728453855,0.0,0.0,0.5116598079912364,0.2144320343195889,,-3901281.0,-508.6467929087625,-4314261.8647341225,-550.7042189872795,False,55101,halfplane,54776.0,53139.0987654321,8273.369481827702,0.016117585822939873,0.01602398492625834,0.0027456146184587755,4838,3b,27287.0,26393.69135802469,4746.794400179941,206.0,303.8888888888889,436.76620296147314,8000,4.191865846354876,4.127630628207327,0.38101770616126135,0.013,0.05,2.5,0.003,0.03,0.0,True,0.03,0.0,0,True,3
0.0,0.26471032980645515,0.13048130604616942,256,0.0,0.06561241620852623,0.07806584110977309,3,0.0,36.05206271748484,18.62127718740644,0.0,10.998642020755344,4.267616031178235,95,0.0,40.135802469135804,28.899465194940444,-33580004.0,-887.2765284552848,-919161.0,-21.174638746763698,,0.0,-30.641569557362246,0.0,-30.388481265186144,True,0,halfplane,0.0,2608.8024691358023,4084.8490200418805,0.0,0.08061115999050715,0.044134473550364595,0,3b,0.0,2199.7283950617284,2283.9214436575216,0.0,254.06172839506172,245.6320316144402,8000,0.0,2.9799588666264993,1.1649893751242262,0.01,0.06,2.5,0.01,0.03,0.0,False,0.03,0.0008,0,True,66
0.25440409779548645,0.26271836110103275,0.09934914169884006,256,0.636810302734375,0.29479584870515047,0.23864756986764582,3,46.45322799682617,41.47064147760839,4.802181217586361,16.130252838134766,15.777530752582315,1.6102753070927234,74,92.0,71.08641975308642,22.047198265978444,2406.74940322584,7.243104489185676,3224.1318255538354,10.114278688874595,,-129.0,0.2770225835591679,-0.0030910049360235448,2.71629329732076e-05,False,41734,halfplane,40434.0,14476.851851851852,14389.653928277183,0.02516360580921173,0.041546669179274714,0.029712966792622825,465,3a,41734.0,18915.135802469136,15710.462785423444,713.0,723.0370370370371,437.96195912499473,8000,2.879882110509417,2.663017669323331,0.43584051203028834,0.01,0.06,2.5,0.01,0.003,0.06,False,0.03,0.0,0,True,80
0.2485852986574173,0.2953581135766006,0.08495043682547566,256,0.0772705078125,0.29293050883728783,0.18564492185904996,3,46.60308074951172,51.28589347556785,10.398848142892385,16.343351364135742,17.757687250773113,1.9534739910502283,72,80.0,74.50617283950618,18.948353103972984,74941.96003084834,4.571481792019904,380710.34161668096,38.85366843364454,,-793.0,0.28454448961156276,-0.15659557661927326,6.0327649034916445e-06,False,5064,halfplane,1678.0,14624.469135802468,11781.399060777727,0.023851841688156128,0.037182514935179996,0.02123671301247075,268,3a,5064.0,18792.83950617284,12252.900548977399,726.0,555.7777777777778,312.0248090801138,8000,2.8515007898894154,2.9338583805306544,0.7028276977341437,0.01,0.06,2.5,0.003,0.003,0.06,False,0.03,0.0,0,True,80
0.32051536440849304,0.3360267748573312,0.054650832327234014,256,0.0919036865234375,0.1318764392240548,0.0507927651925695,3,53.6431999206543,43.741336869604794,7.876582641527428,12.925271034240723,14.29992918320644,1.441020568753101,86,52.0,47.641975308641975,18.53878726171679,31602.069376884436,2.210636703235885,33959.372371191625,3.8316680514606856,,-9.0,0.2573868563685639,-0.001494271957496407,8.545302009065476e-05,False,6023,halfplane,870.0,2442.679012345679,3539.6614779450883,0.08035781979560852,0.06743491185760056,0.011998111000265531,27,3a,6023.0,8238.123456790123,2157.1581578761798,487.0,591.5061728395061,152.5075285295528,8000,4.150257346837124,3.092379126858162,0.6439723142556496,0.01,0.06,2.5,0.01,0.003,0.06,False,0.03,0.0008,0,True,80
0.2639722526073456,0.2745911648244034,0.054563954857659025,256,0.251861572265625,0.31073958785445605,0.11050710308182642,3,59.72507095336914,64.41941428478853,8.063544199515242,14.37288761138916,14.617283055811752,1.4290038027651566,75,82.0,65.12345679012346,16.55173909481864,0.0,0.0,0.4842249656794593,-0.0424801220584448,,-1596567.0,-206.33703929539297,-1616680.817037439,-205.80468871446982,False,16506,halfplane,8842.0,10028.37037037037,7170.228779593764,0.029545944184064865,0.03282815473223174,0.009873339401296201,1426,3b,9215.0,10954.160493827161,3725.279343098753,2563.0,2253.8395061728397,615.1868020383932,8000,4.155398037077426,4.4691640615453965,0.7171269646137957,0.01,0.06,2.5,0.01,0.003,0.0,False,0.03,0.0,0,True,79
0.3152177035808563,0.3286452690990251,0.05739966367640029,256,0.13079833984375,0.12342420036410108,0.05325735408389151,3,47.272865295410156,48.457392986909845,7.592418813562234,13.950117111206055,15.156587836183148,1.8825857326730195,88,47.0,53.51851851851852,20.123759749291086,16792.780601366743,2.474201488530727,187457.8379980144,16.52799579642232,,-1.0,0.269821138211382,-0.00011665888940726177,0.00023154817721494073,False,8572,halfplane,2751.0,2870.2716049382716,3513.6244907549844,0.06366001069545746,0.07216221811594786,0.01360621704922553,24,3a,8572.0,7684.185185185185,2303.6061751416823,460.0,538.8765432098766,167.69927396031275,8000,3.388707419505366,3.216496890143414,0.5019786877284985,0.01,0.06,2.5,0.003,0.01,0.06,False,0.03,0.0008,0,True,81
0.3467596769332886,0.33583323657512665,0.05132811415418267,256,0.112579345703125,0.12711287133487653,0.05614141603033847,3,52.33545684814453,44.471185095516255,5.009794855421006,13.987719535827637,14.08427451569357,1.4133798662948156,90,46.0,48.135802469135804,15.859532387996811,19707.096686774938,2.8988441718371423,27070.511758995417,3.7354086162580535,,77.0,0.2695826558265592,0.010436432637571214,9.3300006094003e-05,False,7378,halfplane,1165.0,1938.4074074074074,3510.800502357338,0.07700168341398239,0.06816913474949053,0.01146519911390056,1707,3a,7378.0,7925.925925925926,2618.6382040854264,650.0,741.283950617284,213.25827583367806,8000,3.741528869612361,3.1813664732193128,0.3948029481037628,0.01,0.06,2.5,0.01,0.01,0.06,False,0.03,0.0008,0,True,80
0.27773356437683105,0.2847843229552202,0.06178944619912433,256,0.188385009765625,0.20393541124131945,0.07129014825792457,3,50.208892822265625,49.38130739000108,6.703999378054845,17.321346282958984,16.09820962835241,1.544345143743483,89,56.0,53.01234567901235,15.867891197036858,0.0,0.0,60739.31638815481,7.607014242717265,,-855062.0,-118.07402190605242,-1049753.6353858565,-140.64966873737217,False,12346,halfplane,1526.0,3118.2345679012346,3663.81187947577,0.055688682943582535,0.05444021268897219,0.021874716507133414,3,3b,3719.0,4014.41975308642,1383.343568585049,1921.0,1772.6172839506173,605.0222436049938,8000,2.898671634537502,3.07883352911486,0.41535581310623765,0.01,0.06,2.5,0.003,0.01,0.0,False,0.03,0.0008,0,True,12
0.2768861651420593,0.2869604733531122,0.05429713619930461,256,0.1556549072265625,0.14465313193238813,0.05766456230904567,3,55.91843795776367,58.740698590690705,5.809301672041679,15.893232345581055,17.3470895908497,1.5934578829954777,93,57.0,74.87654320987654,18.120571977488535,1.0,9.033423667570034e-06,102784.6209583478,11.929011414372804,,-613743.0,-81.20566056910572,-735084.1010638297,-93.57284683787928,False,10201,halfplane,5779.0,3043.382716049383,3537.1717430665108,0.05291682481765747,0.07615308799309495,0.02212013184667241,28,3b,4512.0,3658.9135802469136,1173.215789540834,1774.0,1100.037037037037,382.6629385688975,8000,3.5183805509263797,3.404033220220421,0.32407685773979433,0.01,0.06,2.5,0.003,0.03,0.0,False,0.03,0.0008,0,True,17
0.27838781476020813,0.2692484007573422,0.06640170723105837,256,0.2726898193359375,0.3006635124300733,0.1460131660625775,3,71.20927429199219,65.56080872335552,5.922312007318699,15.075472831726074,15.109733134140203,1.2328391241406553,79,91.0,69.9753086419753,16.309487739865986,0.0,0.0,0.5130315501010045,-0.04691811947028107,,-1541837.0,-196.45176287262873,-1563227.0720980533,-196.05722022895478,False,17871,halfplane,8105.0,11490.061728395061,9933.5082203666,0.03484392538666725,0.03456082258281516,0.013899622885193266,1899,3b,11096.0,11318.271604938273,5316.636607397542,2753.0,2245.703703703704,738.4810143157379,8000,4.723518549605506,4.373352054689444,0.4827315230816229,0.01,0.06,2.5,0.01,0.01,0.0,False,0.03,0.0,0,True,77
0.19281765818595886,0.2648834766429148,0.10082767557528023,256,0.1254425048828125,0.2887965072820216,0.23573054622076006,3,58.4481201171875,64.92707099443601,9.40584691807477,14.254412651062012,16.63749966798005,2.8793803789559704,76,80.0,63.34567901234568,21.592271419023273,33981.58503401361,8.543016758824177,8123.248472505249,31.130306138387795,,-486.0,0.007292682926829272,-0.0591168957547743,3.614167421470917e-06,False,8221,halfplane,5070.0,13794.012345679012,14392.945907239993,0.012081061489880085,0.04423243826094233,0.03492718574654544,238,3a,8221.0,18521.95061728395,15509.902549941198,857.0,515.4197530864197,371.72835774997657,8000,4.100352755139277,3.9705622313666367,0.5708754073888295,0.01,0.06,2.5,0.003,0.01,0.06,False,0.03,0.0,0,True,80
0.33137643337249756,0.33345615895993913,0.056276310049120044,256,0.101898193359375,0.1186992503978588,0.051904289127234764,3,48.28706359863281,49.67191393581437,5.855995270142196,14.638022422790527,14.33064850465751,1.3725793321007522,94,75.0,51.01234567901235,20.00832778913678,34512.01149999999,3.2507371570855566,39348.54274454282,4.2012030536427405,,73.0,-0.01864092140921411,0.010931416591793974,-2.8786923624042085e-06,False,6678,halfplane,846.0,1485.8765432098764,3525.34183399097,0.06491365283727646,0.07304541748247029,0.011354145747748484,30,3a,6678.0,7374.543209876543,2108.2962581977035,801.0,791.3703703703703,206.27270960314485,8000,3.29874213836478,3.4818805964188635,0.40780255998568776,0.01,0.06,2.5,0.01,0.03,0.06,False,0.03,0.0008,0,True,80
0.2750791013240814,0.2678583343455821,0.10312869928204893,256,0.4887542724609375,0.28882401077835645,0.2357715580965808,3,61.73741149902344,57.67437075391228,6.257867181798031,14.381375312805176,14.851831730501152,1.6483886612557206,78,90.0,61.17283950617284,20.010978544478405,4756.1620975609985,3.0858016202024645,988.1227049698355,8.505941425677392,,-1300.0,-0.07439792231255647,-0.040554338102041454,3.6407591724670234e-07,False,32031,halfplane,30869.0,13593.493827160493,15157.285669513718,0.01949635148048401,0.04130220883468419,0.029502061955491904,255,3a,32030.0,18523.753086419754,15512.607404374146,647.0,563.0493827160494,405.3986881167469,8000,4.292872529736817,3.925681155528418,0.5099061763837376,0.01,0.06,2.5,0.01,0.01,0.06,False,0.03,0.0,0,True,81
0.3121887445449829,0.27230888770686257,0.06309350315118106,256,0.2577056884765625,0.30274925702883876,0.13022408767545643,3,70.41831970214844,67.91143092402706,5.25786004784752,16.075246810913086,16.16538813084732,1.150958918391224,83,89.0,72.70370370370371,18.334642676775786,0.0,0.0,0.495198902557604,-0.0041757149495346545,,-1552604.0,-199.21902710027103,-1574283.0792877392,-200.20605160060967,False,16889,halfplane,4969.0,10185.185185185184,7278.099445157896,0.053926024585962296,0.034626340286599264,0.015294299991637159,862,3b,11288.0,12866.024691358025,5490.5495530458575,2507.0,2372.2098765432097,715.5052728373212,8000,4.380543549055599,4.225657680982365,0.38222776810527764,0.01,0.06,2.5,0.01,0.03,0.0,False,0.03,0.0,0,True,70
0.0,0.002355692379268599,0.021069953176491206,256,0.0,0.0061754768277391976,0.05521126517685628,4,0.0,0.4444444444444444,3.0020569080236226,0.0,0.4444444444444444,3.0020569080236226,111,0.0,1.3580246913580247,11.286732779635411,-689467.0,-12.300788843721762,-1118.0,-0.019556515356820268,,0.0,0.0,0.0,0.00010789295392953922,True,0,halfplane,0.0,404.55555555555554,3618.3430898754455,0.0,0.0003118508805831273,0.002789279071308169,0,3b,0.0,0.1111111111111111,0.8888888888888891,0.0,0.18518518518518517,1.5484848118790278,8000,0.0,0.024691358024691357,0.15518277888859916,0.01,0.08,2.5,0.01,0.003,0.0,False,0.035,0.0008,0,True,2
0.0,0.003025124212051454,0.027017643911857563,256,0.0,0.006318457332658179,0.05521063682556481,4,0.0,0.890885294219594,5.863613446586584,0.0,0.5670082657425491,3.5779261244378002,112,0.0,2.8395061728395063,17.962551435615218,-2713.0,-0.06932683227943388,-751.0,-0.01544491308593238,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,405.5925925925926,3618.2393159656335,0.0,0.00022353454964396395,0.0019993537932948193,0,3a,0.0,9.555555555555555,85.35575515612057,0.0,2.691358024691358,23.960688985801045,8000,0.0,0.040167377381693896,0.2709798142282497,0.01,0.08,2.5,0.003,0.01,0.06,False,0.035,0.0008,0,True,2
0.176645889878273,0.2702432535128829,0.10042672762903815,256,0.0081329345703125,0.2857848744333526,0.22779684166671535,3,53.81425857543945,72.04777851811161,9.911725340690765,14.442598342895508,17.54337813530439,1.9898198310101676,80,59.0,64.65432098765432,20.65720242901403,246395.94017094024,10.850409871984874,43683.49767441861,35.157627127500604,,-53.0,0.02189137308039747,-0.09943714821763594,6.760467933401181e-06,False,533,halfplane,82.0,14651.79012345679,14119.540241628414,0.02220883034169674,0.04253798410480405,0.03209776773013695,116,3a,533.0,18324.58024691358,14986.76841508906,361.0,541.604938271605,381.62335769198836,8000,3.726078799249531,4.123647023215804,0.41574875416025653,0.01,0.06,2.5,0.003,0.03,0.06,False,0.03,0.0,0,True,80
0.3098989427089691,0.2611724112504794,0.08503985113699215,256,0.2133636474609375,0.24362879623601466,0.1695711387020017,4,65.51605224609375,61.04068595980421,7.768790409210718,14.12726879119873,14.611113489410023,1.4063412691016535,99,94.0,67.64197530864197,19.320754938842263,0.0,0.0,5614.369802294299,2.008228575406611,,-1245527.0,-159.90850632339658,-1260490.8906272023,-158.0480617096328,False,13983,halfplane,6020.0,9487.25925925926,9120.203575237358,0.07071045786142349,0.045615835713199625,0.02284112872574205,900,3b,7095.0,8042.3456790123455,5594.431135723978,539.0,1352.4444444444443,681.0462358082907,8000,4.6375598941571905,4.234226271547073,0.7006816506276047,0.01,0.08,2.5,0.01,0.003,0.0,False,0.035,0.0,0,True,81
0.0,0.05982291601519395,0.12671250043041757,256,0.0,0.020148006486304014,0.06554417717352143,4,0.0,7.723665531770683,15.884878325990066,0.0,2.9768670753196433,5.69624016947509,115,0.0,11.382716049382717,25.947510121627555,-7897664.0,-1050.5248635953033,-103631.0,-14.568055664244543,,0.0,3.5078875338753397,0.0,4.302505159898878,True,0,halfplane,0.0,1016.8518518518518,3951.005835715077,0.0,0.020014089658672428,0.0422967739293913,0,3b,0.0,407.1975308641975,1131.6253406489454,0.0,48.76543209876543,130.59571690601499,8000,0.0,0.6063602123036451,1.2201597549503922,0.01,0.08,2.5,0.01,0.01,0.0,False,0.035,0.0008,0,True,17
0.3899384140968323,0.29653820432262656,0.09144457966539835,256,0.350830078125,0.25255726001880785,0.16278479599762952,4,44.19837188720703,51.10241637995214,9.983952365761192,13.976577758789062,15.931691311023853,2.235434691338025,96,45.0,66.51851851851852,19.509485575863916,6286.457327868848,5.039177476854814,172992.95895959542,26.203109333457522,,-703.0,0.3107771002710021,-0.03057585247042449,4.346381359050551e-05,False,22992,halfplane,11061.0,11076.456790123457,8437.751420743347,0.04298742488026619,0.04398418724950817,0.027014471933183105,246,3a,22992.0,16147.024691358025,10666.880779072477,598.0,558.074074074074,337.30591228682727,8000,3.1623173277661794,3.257667428963045,0.6853442457188385,0.01,0.08,2.5,0.003,0.003,0.06,False,0.035,0.0,0,True,81
0.2180386781692505,0.2856682358700552,0.09134470389910665,256,0.032958984375,0.28696959695698304,0.2168739284016814,3,58.002315521240234,64.77551057603624,6.121170655199668,16.862045288085938,15.365585880515017,1.430883451415609,82,46.0,67.01234567901234,18.09746849984075,104599.52490909089,8.531675661087894,351191.4676745989,13.52408115132153,,-184.0,0.05659756097560977,-0.08518518518518525,5.3021237923728736e-06,False,2160,halfplane,1486.0,14400.456790123457,13785.694679764543,0.06622844189405441,0.03923302830231411,0.02560073759574197,739,3a,2160.0,18402.25925925926,14276.066508582679,257.0,568.5308641975308,337.7028457244095,8000,3.439814814814815,4.246291992576882,0.42505855337497345,0.01,0.06,2.5,0.01,0.03,0.06,False,0.03,0.0,0,True,81
0.31966695189476013,0.30195638684578885,0.07564179707939139,256,0.1588134765625,0.2538354190779321,0.14979086920044893,4,55.67390441894531,50.36534194004388,7.604770038885516,14.028664588928223,15.066845799669807,1.445581726531074,98,87.0,69.5679012345679,18.530547533504773,22993.38648034935,6.378517936998478,64277.84547422617,5.646663201326799,,-187.0,0.3233857271906047,-0.0179669485011531,4.2916485590489457e-05,False,10408,halfplane,3858.0,11722.283950617284,8757.550069264142,0.07495874166488647,0.041973045808665545,0.020515244628359592,1318,3a,10408.0,16230.777777777777,9818.671498731384,266.0,693.9012345679013,325.63979209550956,8000,3.9685818601076095,3.3902368735503368,0.6610721550114578,0.01,0.08,2.5,0.01,0.003,0.06,False,0.035,0.0,0,True,81
0.0,0.035763645429670074,0.0979713091741042,256,0.0,0.014274126217689044,0.060572192973084256,4,0.0,6.61509954193492,17.593694888430953,0.0,2.0747321799949363,5.383435243895737,119,0.0,9.271604938271604,25.733684676971595,-4649528.0,-404.2611291779583,-62383.0,-5.586301505434194,,0.0,1.3203943089430896,0.0,1.6673876634568872,True,0,halfplane,0.0,801.9135802469136,3859.9539119538936,0.0,0.011400020048942095,0.03156737362095203,0,3b,0.0,310.18518518518516,1034.7997374229687,0.0,30.333333333333332,99.04930808490671,8000,0.0,0.44691705237923945,1.1993117140884664,0.01,0.08,2.5,0.01,0.03,0.0,False,0.035,0.0008,0,True,11
0.32794347405433655,0.32006940760730224,0.05978175636006338,256,0.218505859375,0.17202834141107254,0.07824951054267595,4,11.936941146850586,20.26541832346975,7.744537236058289,10.240653991699219,13.20342187528257,2.9372226561995434,108,65.0,65.19753086419753,17.92950513531245,55448.539744680835,8.741605113562574,335695.22247649636,39.19043352178832,,7385.0,1.1840995934959357,0.5157122905027931,0.00025746362160238896,False,14320,halfplane,1369.0,2438.074074074074,3713.8106275400046,0.04898182675242424,0.05209054618521973,0.013608492445440793,118,3a,14320.0,10869.518518518518,4690.38473536089,5259.0,2260.716049382716,1499.3720186252126,8000,1.1656424581005587,1.4956912047513282,0.3323607292282869,0.01,0.08,2.5,0.003,0.003,0.06,False,0.035,0.0008,0,True,72
0.15313060581684113,0.27170725534727547,0.0727939009852072,256,0.36566162109375,0.24301203974971064,0.14126744868101332,4,65.94746398925781,65.84457011281708,5.672773763334471,14.467437744140625,14.944059430817028,1.2995072492167192,103,67.0,72.9753086419753,19.414882485912116,0.0,0.0,0.4979423867771402,1.973188968520529,,-1232880.0,-159.90639611562787,-1257230.254587156,-159.0713482033123,False,23964,halfplane,17209.0,9323.506172839507,8402.758735880656,0.01754189096391201,0.04358968764175603,0.01939018538033496,1155,3b,13952.0,8931.58024691358,5167.814696502535,2071.0,1393.7530864197531,613.2056938616121,8000,4.558337506259389,4.442315317704843,0.472860804868299,0.01,0.08,2.5,0.01,0.01,0.0,False,0.035,0.0,0,True,78
0.0,0.002261604239911209,0.020228403274572822,256,0.0,0.006176230348186728,0.055211184221089955,5,0.0,1.0596707661946614,7.230541547761517,0.0,0.5962700313991971,3.749884427959907,121,0.0,1.4814814814814814,11.41269718622517,-1069113.0,-19.074057588075846,-91539.8947368421,-1.652817774449666,,0.0,-0.288607046070461,0.0,-0.016827674159094544,True,0,halfplane,0.0,404.5679012345679,3618.3417146405527,0.0,0.00020072503406324505,0.0017953392838055066,0,3b,0.0,0.2222222222222222,1.8790593916986398,0.0,0.20987654320987653,1.7688389815873895,8000,0.0,0.04458161865569273,0.307456953849209,0.01,0.05,2.0,0.003,0.003,0.0,False,0.04,0.0,0,True,1
0.3064669370651245,0.3111189823643661,0.051606099211347546,256,0.24774169921875,0.19591060685522763,0.06017617001738578,4,10.405888557434082,15.710111947707189,5.613381338655842,9.527972221374512,11.517001093169789,2.3918765095156123,110,32.0,56.160493827160494,18.72507844360332,82332.03495454547,13.997264623438914,212097.53883293626,29.35657972021871,,12313.0,2.1088809846431804,0.7583764474008379,0.00022836393545620735,False,16236,halfplane,1427.0,1774.7407407407406,3585.7707774740848,0.04560957849025726,0.047753092246475046,0.009961043908607905,318,3a,16236.0,12434.617283950618,3538.446152552852,6815.0,3991.6296296296296,2011.2756006669333,8000,1.0921409214092141,1.3339392636952265,0.24554051506172958,0.01,0.08,2.5,0.01,0.003,0.06,False,0.035,0.0008,0,True,76
0.0,0.0023965173297458226,0.021435102634271744,256,0.0,0.006206747926311728,0.05520859684436027,5,0.0,0.723113872386791,4.5943333511131055,0.0,0.5136005966751663,3.294679766544958,123,0.0,2.8395061728395063,17.962551435615218,-1120465.0,-19.99022922312556,-1491.0,-0.031154183715039724,,0.0,0.0,0.0,0.14257279368445835,True,0,halfplane,0.0,404.71604938271605,3618.3254746304533,0.0,0.0001680187789010413,0.0015028056444769428,0,3b,0.0,1.4320987654320987,12.697757429693315,0.0,1.2098765432098766,10.710230541699993,8000,0.0,0.03731138545953361,0.2478704215884094,0.01,0.05,2.0,0.01,0.003,0.0,False,0.04,0.0,0,True,2
0.29596656560897827,0.2666895864186464,0.03966615337037339,256,0.1934356689453125,0.1996384608892747,0.06407498154395778,4,42.1777229309082,39.58224336600598,2.9811329145926972,17.649930953979492,17.230478592860845,1.450904178194497,109,101.0,61.67901234567901,16.51473502962167,1.0,9.033423667570034e-06,61034.590034293535,9.591573022352668,,-688534.0,-94.62057565492323,-1026856.8297697369,-137.29829886968759,False,12677,halfplane,2919.0,2679.8271604938273,3672.0883310273525,0.05607321858406067,0.053552967967626486,0.014087664348411938,10,3b,2432.0,2571.061728395062,780.9664532666411,1938.0,2108.0,502.3255301809823,8000,2.3896821014435594,2.314379410298894,0.2513473742028737,0.01,0.08,2.5,0.003,0.003,0.0,False,0.035,0.0008,0,True,5
0.37467721104621887,0.3091388114808518,0.0757052347368621,256,0.4202880859375,0.25315593201437114,0.1555667889829229,4,63.882442474365234,68.07803994637949,8.140030855988305,15.070557594299316,16.733560409074947,1.7605185950644993,100,59.0,69.65432098765432,16.665304013796913,9322.253344398312,2.1457440678473465,150782.6525723933,31.28538833973589,,-309.0,0.25522312556458887,-0.01125518502481726,4.1784478792866755e-05,False,27544,halfplane,25747.0,12045.185185185184,9743.10627339122,0.03661837428808212,0.041166369044394406,0.020939668334958875,1641,3a,27544.0,16186.283950617284,10195.359288330033,630.0,473.0,254.9101027692452,8000,4.238890502468777,4.099828463946611,0.4910135440963307,0.01,0.08,2.5,0.003,0.01,0.06,False,0.035,0.0,0,True,81
0.2772940695285797,0.30043190754490134,0.04764224471521258,256,0.2353668212890625,0.19585767204378857,0.06637342093653607,4,8.865154266357422,17.57471398954038,10.346331226572111,7.6715288162231445,10.19025398183752,2.899182741509991,114,12.0,46.19753086419753,24.651356486396804,194979.94838709678,25.974373465681676,282642.65551380685,33.36708924751369,,15396.0,2.674995257452575,0.9981199351701784,0.00029531040197628236,False,15425,halfplane,145.0,1068.8641975308642,3625.1370540394796,0.0422796756029129,0.049566948119504954,0.012420440068055138,1835,3a,15425.0,12431.197530864198,3985.769886811228,8195.0,4947.185185185185,2710.5073012083876,8000,1.1555915721231766,1.624599387169587,0.5400701889023246,0.01,0.08,2.5,0.01,0.01,0.06,False,0.035,0.0008,0,True,59
