F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,error,excess_activity_final,excess_activity_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,param_food_inc,param_gdiff,param_m_scale,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,seed,shadow,unique_top_genomes
0.2922753095626831,0.3081426554503132,0.0854002721000675,256,0.2694549560546875,0.20656915920883862,0.1595740611966529,47,70.0,63.19900497512438,22.612905200283095,,-71928.0,11.819686833160935,False,17659,halfplane,7918.0,8288.328358208955,8877.272066627067,338,5180.0,3636.36815920398,2601.0813296327883,1305.0,724.2835820895523,320.8258376263688,5000,0.01,0.08,1.0,0.001,0.001,False,0.04,0,True,186
0.2020791918039322,0.2879492596014222,0.06126198159957888,256,0.2947998046875,0.23773064304940142,0.07839646574193464,49,73.0,72.61194029850746,21.611418041571913,,127211.0,30.319635229791636,False,19320,halfplane,1890.0,5285.825870646766,4914.44447744786,43,19216.0,15338.049751243781,4874.5689119271665,8706.0,3522.1641791044776,2734.531658429953,5000,0.01,0.12,1.2,0.01,0.03,True,0.04,0,True,160
0.3432788550853729,0.3296520967240357,0.07543875990085697,256,0.339874267578125,0.2347147168211676,0.15399759249339273,51,49.0,68.69154228855722,21.344704170562043,,-10959.0,2.129569439929069,False,22274,halfplane,11197.0,10261.134328358208,9129.369464141631,372,22267.0,15156.402985074626,9941.43644544374,898.0,730.6865671641791,242.4673056252551,5000,0.01,0.06,1.2,0.001,0.03,False,0.035,0,True,167
0.4357766807079315,0.35620790112077894,0.05066092586569757,256,0.5000457763671875,0.31876384678171643,0.12152301893301591,48,75.0,58.756218905472636,15.808722122804884,,-6097.0,5.931216491798435,False,32771,halfplane,19384.0,9311.034825870647,7578.9640941279495,6860,30450.0,19303.542288557215,7363.51392156539,1427.0,2018.6567164179105,506.89370721591,5000,0.013,0.06,0.8,0.01,0.01,False,0.035,0,True,167
0.30559173226356506,0.3034394397516156,0.08554839400204448,256,0.5151519775390625,0.2479963919416589,0.18345648080617571,52,87.0,64.51741293532338,17.778654126812516,,-11054.0,2.1040985370178817,False,33761,halfplane,31374.0,10316.213930348258,10743.731876116213,663,33761.0,16034.965174129353,11930.9072035734,948.0,721.8059701492538,322.11661181340577,5000,0.01,0.08,1.0,0.001,0.06,False,0.035,0,True,166
0.19783121347427368,0.20745990503190168,0.04135271091933457,256,0.449676513671875,0.44708282318874376,0.046278530646981404,50,1.0,7.422885572139304,23.34630642123652,,154110.0,44.015104359391174,False,29470,halfplane,52.0,1274.766169154229,5129.0467920535075,10927,29265.0,28906.124378109453,3565.92907370007,7821.0,7303.845771144279,1530.934404323978,5000,0.018,0.1,0.8,0.01,0.03,True,0.04,0,True,58
0.44105973839759827,0.3055926723711526,0.0842134718461736,256,0.3962860107421875,0.2259248192630597,0.1659425821064017,56,94.0,59.55721393034826,18.82065024965677,,-6874.0,3.6477529185754407,False,25971,halfplane,14848.0,8031.582089552238,8984.99184818317,900,25951.0,14567.945273631842,10754.812632407831,1158.0,1071.4228855721392,391.27764349898814,5000,0.008,0.06,0.8,0.01,0.03,True,0.03,0,True,154
0.3556652069091797,0.3490168882246634,0.03733133575871024,256,0.2010955810546875,0.18885765265469528,0.05355121479297909,59,39.0,36.18407960199005,25.395203552173985,,-505990.0,-108.28369339441406,False,13179,halfplane,137.0,514.6318407960199,3367.871048124781,2300,4259.0,3580.273631840796,1087.5459021598674,4544.0,4172.547263681592,1097.1727751418246,5000,0.008,0.05,0.8,0.03,0.001,True,0.035,0,True,150
0.40467071533203125,0.24856069001985426,0.09931908585614226,256,0.532745361328125,0.3763354097432758,0.2544899512187707,53,98.0,74.6318407960199,23.715640893292957,,-58411.0,2.988344790897011,False,34914,halfplane,23694.0,15817.388059701492,17114.354963584192,4031,10431.0,6585.915422885572,3933.144466054694,1677.0,2712.8805970149256,1224.8322682087596,5000,0.013,0.06,1.5,0.01,0.001,True,0.03,0,True,42
0.39552929997444153,0.3869599130616259,0.03506895777642568,256,0.2973480224609375,0.27235070982975745,0.05470700332761641,57,55.0,43.049751243781095,20.913408596928917,,-15053.0,5.324992345204672,False,19487,halfplane,1125.0,995.2985074626865,3401.3098106914977,3962,15300.0,13893.363184079602,2625.087715651325,4043.0,3862.492537313433,873.5692673564482,5000,0.013,0.05,1.0,0.01,0.005,False,0.04,0,True,175
0.3523603081703186,0.3748506218639772,0.04189241633414879,256,0.175872802734375,0.3138243262447528,0.09739732005879556,58,36.0,58.47761194029851,21.827700377041715,,-6573.0,4.090128387764153,False,11526,halfplane,1156.0,6901.149253731343,5570.8422416368885,7945,10786.0,18855.253731343284,5850.850725258016,2787.0,2199.741293532338,535.7296440173194,5000,0.013,0.05,1.0,0.01,0.01,True,0.035,0,True,158
0.19684410095214844,0.20619082754820733,0.03630437367798347,256,0.450531005859375,0.4488457067688899,0.04372580327869695,54,1.0,9.791044776119403,25.331947842507248,,173378.0,30.62806886360278,False,29526,halfplane,68.0,1978.8208955223881,6306.000806920089,12347,29344.0,29042.691542288558,3468.79544441613,7930.0,7236.457711442786,1589.6082935171933,5000,0.018,0.1,1.5,0.003,0.03,True,0.04,0,True,40
